name,barcode,price,weight,category,date
The Ultimate Dot 2 Dot Magazine,9772397680004,72.9,,Frozen_food,16-05-2023
Hello Kitty Magazine,9771759866087,212.0,,Frozen_food,16-05-2023
Canine Zone,9772225516000,39.9,,Frozen_food,16-05-2023
Weg! Platteland Tydskrif,9772309317004,110.0,,Frozen_food,16-05-2023
Elle Decoration,9771028924029,41.0,,Frozen_food,16-05-2023
Huisgenoot Bederfkos,6009880525195,59.0,,Frozen_food,16-05-2023
Home Mag - Paint It Edition,6009879964516,125.0,,Frozen_food,16-05-2023
The Economist,9770013061220,70.0,,Frozen_food,16-05-2023
Lego Ninjago Magazine (UK),9772057258031,142.0,,Frozen_food,16-05-2023
Farmer's Weekly Magazine,9770041848008,24.0,,Frozen_food,16-05-2023
Sarie Ekslusief Tydskrif Aanbod,6009900183893,85.0,,Frozen_food,16-05-2023
Weg! Namibië,9772078078007,120.0,,Frozen_food,16-05-2023
MiniMag,9771022305008,25.0,,Frozen_food,16-05-2023
Drum,9770419767009,59.0,,Frozen_food,16-05-2023
Good Housekeeping Magazine (UK),9770017208201,139.9,,Frozen_food,16-05-2023
Your Pregnancy and Baby Magazine,9771025271003,75.0,,Frozen_food,16-05-2023
Energizer Ultimate Lithium AA Batteries 2 pk,9312931540380,164.99,,Frozen_food,16-05-2023
Home Bathroom Magazine,6009879964431,60.5,,Frozen_food,16-05-2023
Financial Mail,9770015201006,42.0,,Frozen_food,16-05-2023
Duracell 2025 3 V Lithium Coin Battery 2 pk,5000394203907,54.99,,Frozen_food,16-05-2023
National Geographic: History,71896453034,119.9,,Frozen_food,16-05-2023
Dino Friends Magazine (UK),9772049753988,69.9,,Frozen_food,16-05-2023
The Economist,9770013061237,70.0,,Frozen_food,16-05-2023
Lady Rose,9772518465008,65.0,,Frozen_food,16-05-2023
Landbouweekblad Tydskrif,9770023777005,40.0,,Frozen_food,16-05-2023
Fitness Magazine,9771816245008,47.5,,Frozen_food,16-05-2023
Move,9771813574002,18.0,,Frozen_food,16-05-2023
Entrepreneur,9771818770003,49.8,,Frozen_food,16-05-2023
Duracell AA Recharge Batteries 4 pk,5000394203853,239.99,,Frozen_food,16-05-2023
go! Namibia,9772078077000,120.0,,Frozen_food,16-05-2023
Raid Liquid Electric Odourless Mosquito Killer Refill 2 pcs,6001298860448,67.99,,Frozen_food,16-05-2023
Woolworths' 90th Birthday Book,9780639725871,589.99,,Frozen_food,16-05-2023
US Weekly Magazine (US),9771529749077,164.9,,Frozen_food,16-05-2023
Sarie Tydskrif Bruid Uitgawe,9771683415009,130.0,,Frozen_food,16-05-2023
Cape Etc Magazine,9771683169001,59.9,,Frozen_food,16-05-2023
ITWeb Brainstorm Magazine,9771680155076,38.0,,Frozen_food,16-05-2023
Plascon Spaces,9771684706007,25.0,,Frozen_food,16-05-2023
Hosting With The Lazy Makoti By Mogau Seshoene,9781928363156,350.0,,Frozen_food,16-05-2023
OBJEKT International Magazine,9772709638600,59.5,,Frozen_food,16-05-2023
End your Carb Confusion: The Cookbook,9781628604634,540.0,,Frozen_food,16-05-2023
Raid Liquid Electric Eucalyptus Scent Mosquito Killer Refill 1 pc,6001298860462,48.99,,Frozen_food,16-05-2023
Modern Cape Malay Cooking by Cariema Isaacs,9781485901457,350.0,,Frozen_food,16-05-2023
Speed and Sound Magazine,9771608862000,47.5,,Frozen_food,16-05-2023
Rattan Stems Reed Diffuser Replacement Sticks 32 pcs,6009223003458,29.99,,Frozen_food,16-05-2023
World Food: Paris - Heritage Recipes for Classic Home Cooking,9780399579837,470.0,,Frozen_food,16-05-2023
You Advice Magazine,6009880525768,59.0,,Frozen_food,16-05-2023
25 Beautiful Homes Magazine (UK),9771369529136,179.9,,Frozen_food,16-05-2023
Teardrop Design Fabric Shopper,6007875548631,35.99,,Frozen_food,16-05-2023
A2 Aesthetic and Anti-ageing Magazine,9772223827009,75.0,,Frozen_food,16-05-2023
Holistica Magazine,606110728966,120.0,,Frozen_food,16-05-2023
Manna Kids Chameleon Design Food Pot 473 ml,196557070747,219.99,0.47,Frozen_food,16-05-2023
Low Carb is Lekker Three by Inè Renierse,9781485901242,320.0,,Frozen_food,16-05-2023
Jane’s Delicious Super Foods for Super Health by Jane Griffiths,9781928363149,350.0,,Frozen_food,16-05-2023
Harvard Business Review Magazine,74851648032,334.9,,Frozen_food,16-05-2023
Manna Watercolour Design Stainless Steel Lunch Pot 473 ml,196557062537,229.99,0.47,Frozen_food,16-05-2023
Leon Happy Guts – Rebecca Seal and John Vincent,9781840918021,405.0,,Frozen_food,16-05-2023
"Lemon, Herb and Olive Oil Baste and Dip 320 ml",6009217299775,45.99,0.32,Frozen_food,16-05-2023
Cooking With Love by Trisha Van Der Nest,9781485901440,320.0,,Frozen_food,16-05-2023
Manna Tulip Arctic Blue Marble Bottle 591 ml,196557039645,249.99,0.59,Frozen_food,16-05-2023
StockFarm Magazine,9772221730417,30.0,,Frozen_food,16-05-2023
weg! Ry and Sleep Oordgids 2022,9780620717052,120.0,,Frozen_food,16-05-2023
Woman and Home (UK),9770043724379,89.9,,Frozen_food,16-05-2023
Red Maple Fabric Shopper,6009223441137,23.99,,Frozen_food,16-05-2023
6 Plain Paper Cups,6009223733614,16.99,,Frozen_food,16-05-2023
Drawstring Black Refuse Bags 20 pk,6009223700890,49.99,,Frozen_food,16-05-2023
Energizer MAX AAA Alkaline Batteries 12 pk,8888021206319,139.99,,Frozen_food,16-05-2023
Budget Keto Kitchen Cookbook by Monya Killian Palmer,9781914239106,355.0,,Frozen_food,16-05-2023
"6 Spices, 60 Dishes: Indian Recipes That Are Simple, Fresh, and Big on Taste By Ruta Kahate",9781797216201,555.0,,Frozen_food,16-05-2023
British Vogue Magazine (UK),9770262213180,229.9,,Frozen_food,16-05-2023
Jasmine and Lotus Flower Fragranced Air Spritz 250 ml,6009173456076,38.99,0.25,Frozen_food,16-05-2023
Manna Retro Strelizia Design Bottle 590 ml,196557039928,239.99,0.59,Frozen_food,16-05-2023
Ecovessel The Frost Outerspace Insulated Kids Bottle 355 ml,850015732881,269.99,0.35,Frozen_food,16-05-2023
My South African ABC Illustrated by Sandy Lightley,9781775842545,140.0,,Frozen_food,16-05-2023
Manna Moda Love Bird Stainless Steel Bottle 532 ml,196557039836,269.99,0.53,Frozen_food,16-05-2023
Enki Design and Architecture Magazine (UK),9772516215001,239.9,,Frozen_food,16-05-2023
Usborne Early Years Wipe Clean Starting to Take Away Ages 3+,9781474968423,180.0,,Frozen_food,16-05-2023
Kom Ons Braai Tydskrif,9772617640009,58.0,,Frozen_food,16-05-2023
Usborne Little Wipe-Clean Finding Out About Animals Ages 6 - 7,9781474951104,180.0,,Frozen_food,16-05-2023
